GeneName;ID;baseMean;log2FC;pval;padj
97;ENSG00000227715;1.7568158;1.2165134;0.0789492185788569;0.999986424783134
99;ENSG00000078142;1.7544678;1.4051627;0.0793503788228234;0.999986424783134
0;ENSG00000211644;9.794703;12.944656;1.18645658128952e-22;8.3184444615488395e-19
1;ENSG00000281565;9.780827;10.609123;1.36093948850442e-22;8.3184444615488395e-19
2;ENSG00000253818;9.773258;10.573622;1.46658047629563e-22;8.3184444615488395e-19
3;ENSG00000197728;9.267148;4.67785;1.9118884353664098e-20;8.13317340404872e-17
4;ENSG00000206505;8.828808;9.369118;1.05797163448961e-18;3.600489066495031e-15
5;ENSG00000229295;8.70014;6.7231336;3.3147471536318002e-18;9.16309411949615e-15
6;ENSG00000231286;8.685539;9.150469;3.76949099885244e-18;9.16309411949615e-15
7;ENSG00000198242;8.624963;3.4351783;6.41133576231044e-18;1.3636911166434301e-14
8;ENSG00000206305;8.28209;6.7154408;1.21031865500942e-16;2.24003558159091e-13
9;ENSG00000137154;8.272079;2.8242438;1.31642899717378e-16;2.24003558159091e-13
10;ENSG00000230463;8.198996;7.1287055;2.4240393696202e-16;3.74976853758704e-13
11;ENSG00000108107;8.097757;2.5676422;5.59815384825097e-16;7.938182156819879e-13
12;ENSG00000206240;8.061498;3.792753;7.536544666868389e-16;9.78146273716846e-13
13;ENSG00000100316;8.0534725;3.0079792;8.04774790317104e-16;9.78146273716846e-13
14;ENSG00000184009;8.030444;5.552573;9.71202691108598e-16;1.10173233279359e-12
15;ENSG00000229698;7.9992304;7.2654624;1.2519949659454602e-15;1.3314966462830001e-12
16;ENSG00000198755;7.755663;3.3880613;8.78831469794452e-15;8.79658605295435e-12
17;ENSG00000105372;7.7112436;2.7448144;1.24597366414921e-14;1.1778604371757198e-11
18;ENSG00000237022;7.69047;7.767661;1.46595331859297e-14;1.3128769299567399e-11
19;ENSG00000174748;7.6613226;2.9214149;1.84027947410129e-14;1.56570977656538e-11
20;ENSG00000229117;7.6149173;2.1032069;2.63860265574775e-14;2.1380220376287497e-11
21;ENSG00000161970;7.5888295;2.829255;3.22808224074706e-14;2.4967748822069096e-11
22;ENSG00000172757;7.565909;4.0632973;3.8516260006456e-14;2.8495333924776298e-11
23;ENSG00000142227;7.480211;5.222743;7.4203608043499e-14;5.09618156453476e-11
24;ENSG00000112306;7.4790297;2.5504603;7.48733774761219e-14;5.09618156453476e-11
25;ENSG00000196262;7.469985;3.7994344;8.02040896088615e-14;5.2490491876322595e-11
26;ENSG00000156508;7.429753;1.5452971;1.08800992778404e-13;6.856880344879001e-11
27;ENSG00000206452;7.3329697;6.793551;2.2510759156903299e-13;1.36801099219238e-10
28;ENSG00000137818;7.32524;2.3279185;2.38471341274556e-13;1.39925115280271e-10
29;ENSG00000188846;7.2582493;2.69663;3.9213301338295597e-13;2.22417845190813e-10
30;ENSG00000083845;7.204946;3.089901;5.80668158391722e-13;3.11869103931587e-10
31;ENSG00000234794;7.200974;6.6661096;5.97840043683949e-13;3.11869103931587e-10
32;ENSG00000197958;7.1993904;3.0113347;6.048237206007499e-13;3.11869103931587e-10
33;ENSG00000206435;7.164177;6.5915747;7.82551817265212e-13;3.91644168311319e-10
34;ENSG00000189067;7.1598024;5.9095016;8.079349806900699e-13;3.92794903754921e-10
35;ENSG00000196126;7.1258507;5.3061876;1.03439946625181e-12;4.88926147715022e-10
36;ENSG00000164587;7.068253;2.8282027;1.56896051262795e-12;7.215522184561421e-10
37;ENSG00000196154;7.057974;6.9380608;1.68947960002353e-12;7.565311808947471e-10
38;ENSG00000142541;6.892804;2.7853901;5.47030996064541e-12;2.32706985725856e-9
39;ENSG00000071082;6.8766736999999996;3.7205;6.126615031515879e-12;2.5150870863231904e-9
40;ENSG00000149273;6.874795;2.6637912;6.2079018350713295e-12;2.5150870863231904e-9
41;ENSG00000136942;6.821573;3.2953024;9.00492054996209e-12;3.5634355367012805e-9
42;ENSG00000089157;6.8052006;2.6018515;1.0090849829858899e-11;3.902406834201781e-9
43;ENSG00000115268;6.8016043;2.7862163;1.0346054551358299e-11;3.912188094353611e-9
44;ENSG00000105640;6.7506633;2.4399474;1.47171012701682e-11;5.444047722025691e-9
45;ENSG00000197956;6.7181067;5.9676404;1.8410059663866e-11;6.53719109237575e-9
46;ENSG00000280858;6.7178655;2.5702486;1.84405954650938e-11;6.53719109237575e-9
47;ENSG00000232126;6.6728826;5.671849;2.5082705669774097e-11;8.7103534627934e-9
48;ENSG00000185201;6.605274;5.3678546;3.96782139619333e-11;1.32841679511662e-8
49;ENSG00000197756;6.6047645;3.123751;3.9815030883255495e-11;1.32841679511662e-8
50;ENSG00000278229;6.5863256;4.207293;4.50844401863412e-11;1.4753016042515e-8
51;ENSG00000278032;6.561848;4.9695177;5.3144920363117594e-11;1.70625276396002e-8
52;ENSG00000144713;6.5590568;2.3774931;5.4149154027740004e-11;1.70630000914078e-8
53;ENSG00000147403;6.553743;1.9468354;5.611262976075959e-11;1.7360227418347e-8
54;ENSG00000100097;6.538471;6.400139;6.215090403839889e-11;1.88849961270963e-8
55;ENSG00000108298;6.521106;2.270698;6.979083796139759e-11;2.05596371719232e-8
56;ENSG00000204628;6.5204887;2.9544923;7.00786880566259e-11;2.05596371719232e-8
57;ENSG00000167658;6.446466;3.1176918;1.1448848213286201e-10;3.30192544402166e-8
58;ENSG00000162244;6.384789;2.840737;1.71634084607162e-10;4.86754263945912e-8
59;ENSG00000265681;6.3576274;2.9195762;2.04893653576904e-10;5.71552526108949e-8
60;ENSG00000223367;6.3466234;3.1486397;2.20092142032619e-10;6.04046433681781e-8
61;ENSG00000278270;6.3246956;3.6750085;2.53732336278382e-10;6.85318957795705e-8
62;ENSG00000111640;6.307438;4.3971195;2.83692444148785e-10;7.54267285880581e-8
63;ENSG00000147604;6.302097;3.6082053;2.93645643838387e-10;7.68719119315998e-8
64;ENSG00000106211;6.293535;5.9573007;3.10316384814034e-10;8.00052061211455e-8
65;ENSG00000211677;6.260335;6.0837216;3.84151914970515e-10;9.75631191811683e-8
66;ENSG00000206450;6.239588;6.682056;4.38725056214624e-10;1.08193413863015e-7
67;ENSG00000131469;6.223699;3.7440581;4.85568123267818e-10;1.18034674078931e-7
68;ENSG00000280831;6.193988;2.6332748;5.86607453962233e-10;1.40587499107343e-7
69;ENSG00000161016;6.186285;2.6103637;6.15986120437619e-10;1.45578053130091e-7
70;ENSG00000145592;6.1803265;2.583228;6.39691117939445e-10;1.49109370724077e-7
71;ENSG00000196101;6.1659946;5.1950054;7.00415587917033e-10;1.61057724918868e-7
72;ENSG00000204525;6.150079;5.4799094;7.74445244335891e-10;1.75706137034927e-7
73;ENSG00000221983;6.089824;3.3298047;1.1303467030089e-9;2.51472692443981e-7
74;ENSG00000089009;6.087489;2.603886;1.14695054796635e-9;2.51472692443981e-7
75;ENSG00000234745;6.086684;4.87763;1.15273095972206e-9;2.51472692443981e-7
76;ENSG00000166441;6.0767803;3.6693037;1.22619521449226e-9;2.64113136326586e-7
77;ENSG00000254772;6.051149;3.4062476;1.4381654503551601e-9;3.05897791290544e-7
78;ENSG00000196656;6.048787;4.9214253;1.45940528321133e-9;3.06583213569432e-7
79;ENSG00000169100;6.0279326;3.5654504;1.6607013678351601e-9;3.44615786281502e-7
80;ENSG00000228299;6.022511;6.225247;1.71731500178141e-9;3.52070265907379e-7
81;ENSG00000283391;6.011802;3.3475022;1.8347201559413702e-9;3.71661883017837e-7
82;ENSG00000063177;6.0078034;2.5799308;1.8805389298523303e-9;3.76461769769027e-7
83;ENSG00000130255;5.9840503;3.1314447;2.17655945321168e-9;4.30655065765698e-7
84;ENSG00000102879;5.9464755;4.2289467;2.7397790170289604e-9;5.35862985675457e-7
85;ENSG00000135486;5.9385576;2.2727153;2.87540523960954e-9;5.55998813149953e-7
86;ENSG00000117091;5.8896027;4.748157;3.87125252311885e-9;7.40148684644835e-7
87;ENSG00000134419;5.879914;2.4774103;4.10480549960845e-9;7.76081893125971e-7
88;ENSG00000241343;5.855302;3.4956737;4.76144098705353e-9;8.90337141051679e-7
89;ENSG00000163682;5.8409967;4.041978;5.18894697185979e-9;9.59729583403979e-7
90;ENSG00000180879;5.834206;4.9049854;5.40472423911401e-9;9.88890189814666e-7
91;ENSG00000186468;5.8323812;2.2684052;5.46419254030658e-9;9.89135109211243e-7
92;ENSG00000105369;5.811312;2.4573972;6.198502539003961e-9;1.11024967582833e-6
93;ENSG00000138326;5.768557;2.7876494;7.99531027503271e-9;1.40255875917481e-6
94;ENSG00000142937;5.7394094;2.1547897;9.500718244750171e-9;1.64963491482315e-6
95;ENSG00000185043;5.7161937;4.7650437;1.08936653653264e-8;1.87238999854943e-6
96;ENSG00000105193;5.67623;2.9318457000000002;1.37695822844618e-8;2.29997388474581e-6
97;ENSG00000198034;5.676015;2.606623;1.37868674332436e-8;2.29997388474581e-6
98;ENSG00000174886;5.624752;4.7707386;1.85774840215878e-8;3.06907250593532e-6
99;ENSG00000142669;5.566618;4.0490775;2.59731236070781e-8;4.22926540057493e-6
0;ENSG00000122566;6.27067;1.7799462;3.5949850208508403e-10;2.43568354635343e-7
1;ENSG00000167483;6.0757003;3.8285463;1.2344763656097902e-9;6.38705938199452e-7
2;ENSG00000144649;5.8285904;2.2026825;5.58974594044207e-9;1.82913686389543e-6
3;ENSG00000162924;4.887034;1.3318934;1.02366460926861e-6;1.7246214842885e-4
4;ENSG00000262418;4.8734946;2.977906;1.09641170058881e-6;1.8113147084678e-4
5;ENSG00000163864;4.8066707;3.334518;1.53464410804699e-6;2.4870003945264e-4
7;ENSG00000104164;4.7504168;3.119539;2.02998062517886e-6;3.1690046163342e-4
8;ENSG00000069869;4.7243733;4.153437;2.30825925102718e-6;3.5069053049534e-4
9;ENSG00000173575;4.716065;2.686154;2.40450007974247e-6;3.6207941023803e-4
11;ENSG00000150477;4.4486322;3.2766411;8.64187623701012e-6;0.00113115512345357
12;ENSG00000163660;4.3919425;1.9342455;1.1234249604701e-5;0.00143893027632752
13;ENSG00000170345;4.3394203;2.9163158;1.42859101499961e-5;0.00176151483414735
14;ENSG00000081189;4.334953;2.2338474;1.45791535269932e-5;0.00178474011809581
15;ENSG00000125740;4.3306484;3.862375;1.48670910023382e-5;0.00180698871782705
16;ENSG00000196911;4.3000016;3.441744;1.7079700673488e-5;0.002061192813192
17;ENSG00000197563;4.273168;3.2094026;1.92714879402302e-5;0.00227724749160387
18;ENSG00000241674;4.147529;2.2192416;3.36082396220586e-5;0.00383810607657013
19;ENSG00000005483;4.0770006;1.2330993;4.5620403160746e-5;0.00497613320630291
20;ENSG00000173821;4.0732956;3.2976797;4.63525366168229e-5;0.00502378829982075
21;ENSG00000242386;3.8870437;2.1798131;1.0147248040494e-4;0.0100974019097691
23;ENSG00000242092;3.7540767;1.9898857;1.7398155986161e-4;0.0165389397910907
24;ENSG00000116754;3.7303765;1.7246759;1.9119390841493e-4;0.0180741974754919
25;ENSG00000144218;3.7128873;1.5335659;2.0490821818301e-4;0.0192636366884096
27;ENSG00000150995;3.516801;3.0633636;4.3678096711056e-4;0.0391171838755443
28;ENSG00000132274;3.4777637;2.2135565;5.0561551745374e-4;0.0441207879230409
29;ENSG00000114374;3.4524016;3.49499;5.5562011026251e-4;0.0479920395747557
30;ENSG00000100650;3.4425945;1.0338573;5.7616239790507e-4;0.0492662279535313
31;ENSG00000242574;3.4395435;2.1153758;5.8269617030495e-4;0.0495757901695459
32;ENSG00000070961;3.437228;2.566277;5.8770080759579e-4;0.0497528206072142
33;ENSG00000065413;3.402413;2.0376198;6.6793623203519e-4;0.0554419654844431
34;ENSG00000048740;3.3974822;2.1094618;6.8009007363715e-4;0.0559053753285501
35;ENSG00000173200;3.2955709;2.4134057;9.8221939971754e-4;0.0781002117083821
36;ENSG00000229474;3.173882;3.3443813;0.00150414865180425;0.109848040597001
38;ENSG00000105939;3.1019092;2.3023894;0.00192276911618385;0.130349957294758
39;ENSG00000163219;3.0922928;2.3545425;0.00198616780034436;0.130512877882084
40;ENSG00000111371;3.0922384;1.7656008;0.00198653240311823;0.130512877882084
41;ENSG00000091592;3.0906856;3.0860596;0.00199694944238775;0.130634517352976
42;ENSG00000108799;3.0896776;3.4759724;0.00200373818929988;0.130634517352976
43;ENSG00000101596;3.0730603;1.1638384;0.00211875736122787;0.136563542646415
44;ENSG00000276262;3.0523565;2.9676156;0.00227052282267908;0.144161255039952
45;ENSG00000152818;3.0346494;2.057446;0.00240815499974336;0.152192737964458
47;ENSG00000100644;2.9862409;1.3592186;0.00282430201450612;0.1716368681387
48;ENSG00000079950;2.965973;2.1139462;0.00301727091406993;0.181358579047827
50;ENSG00000104880;2.9226856;1.9339737;0.00347026571503313;0.200850480976203
52;ENSG00000146963;2.9107265;2.3280444;0.00360589374919025;0.207290162284531
54;ENSG00000170873;2.8794258;1.7768133;0.00398399983337865;0.222999148568326
55;ENSG00000133138;2.8647697;2.462239;0.00417312516593638;0.231302598773855
56;ENSG00000278174;2.862209;2.9086435;0.00420699315654712;0.232422712830538
57;ENSG00000228284;2.8553715;2.5750046;0.00429865311036938;0.235195759890821
58;ENSG00000169045;2.8115394;2.3532095;0.00493050522019744;0.263828543480753
59;ENSG00000183878;2.8031762;2.5748863;0.00506020187945274;0.268555378008596
60;ENSG00000165805;2.8027947;2.5565004;0.00506618925368825;0.268555378008596
61;ENSG00000166266;2.7480662;2.332298;0.00599479190780869;0.310052824022105
62;ENSG00000173212;2.7376053;1.5031545;0.00618883065388067;0.318154508780766
63;ENSG00000237515;2.7334373;3.5622396;0.00626770560139315;0.321238790702728
64;ENSG00000145416;2.6860366;1.4347326;0.00723051571507828;0.362933496778088
65;ENSG00000180747;2.6693375;2.5180876;0.00760010489141788;0.379247462851515
66;ENSG00000146247;2.6328063;2.0323942;0.00846826350512885;0.411702776580779
67;ENSG00000107077;2.6174965;2.3516343;0.0088577421448932;0.426860919060812
68;ENSG00000114127;2.614636;2.1974838;0.00893225864177633;0.428144543798496
69;ENSG00000116539;2.6123476;1.9602094;0.00899227442663988;0.428606559226062
70;ENSG00000106105;2.5966291;3.0946834;0.00941434862285256;0.444984878240165
72;ENSG00000149311;2.5817826;1.9177982;0.00982915179847306;0.455729828345552
73;ENSG00000164329;2.562005;2.1982305;0.0104069832901605;0.479021831892428
74;ENSG00000086061;2.5434806;2.2275825;0.0109754161880946;0.499352090525718
75;ENSG00000244754;2.5399392;1.156221;0.0110871760212931;0.503091699142196
76;ENSG00000036828;2.5047154;3.3906121;0.0122549905172142;0.533327157649402
77;ENSG00000067048;2.491803;2.008975;0.012709652148846;0.543593935075768
78;ENSG00000204869;2.4904954;2.547272;0.0127565160983403;0.544022250449522
79;ENSG00000136051;2.483249;1.7161145;0.0130190027864776;0.55107301346941
80;ENSG00000006652;2.461156;2.1667445;0.013849013621407;0.575816143921424
82;ENSG00000136504;2.3872218;2.8010914;0.0169762419653671;0.671369961643893
83;ENSG00000129003;2.3821278;1.3044336;0.0172129283965941;0.676432308536823
84;ENSG00000102445;2.3808472;1.3398892;0.0172728697106713;0.677223850223003
85;ENSG00000170242;2.341701;2.427278;0.0191960907586837;0.735677207994959
86;ENSG00000278494;2.3373966;2.9904628;0.0194185654961532;0.74253103479223
87;ENSG00000157106;2.331785;1.9614856;0.0197120087468709;0.750379285988267
88;ENSG00000133131;2.3051424;2.268886;0.0211585946344871;0.794778468654378
89;ENSG00000008083;2.2772198;2.4619803;0.0227731097437071;0.839718897940264
90;ENSG00000282733;2.276784;3.0106437;0.0227991379200988;0.839718897940264
91;ENSG00000260075;2.2741687;3.0055742;0.0229558503978495;0.843288551078571
92;ENSG00000228696;2.24897;2.9882479;0.0245144050057907;0.883765075378251
93;ENSG00000174749;2.2332242;2.1836967;0.0255341589586764;0.912792539581593
94;ENSG00000117616;2.2216194;1.1435277;0.0263090458781349;0.930716683289695
95;ENSG00000164327;2.2024138;2.142539;0.0276360888343566;0.96959935588744794
96;ENSG00000083223;2.1907816;2.158211;0.0284675995542947;0.988580967379343
97;ENSG00000213064;2.1736739;2.3477292;0.0297296418650614;0.999598759541439
98;ENSG00000104852;2.166482;1.9340663;0.0302743758034901;0.999598759541439
0;ENSG00000275777;8.296322;18.920185;1.07384166986135e-16;1.82724898543607e-12
1;ENSG00000233999;7.9367623;19.44274;2.0752692405864503e-15;1.76563906989095e-11
2;ENSG00000282310;5.398971;13.167403;6.7024166659041e-8;3.8016107329008e-4
3;ENSG00000211592;4.143513;4.305581;3.42025313878179e-5;0.145497568523777
4;ENSG00000265972;3.382613;1.3936151;7.1799762955669e-4;0.999800140255819
5;ENSG00000198692;3.3331344;3.8678892;8.5873479372144e-4;0.999800140255819
6;ENSG00000142168;3.3225014;3.4939485;8.9214203719296e-4;0.999800140255819
7;ENSG00000164096;3.0162692;3.0276816;0.00255905989525661;0.999800140255819
8;ENSG00000213930;2.9952643;4.350507;0.00274207035079292;0.999800140255819
9;ENSG00000077097;2.9547553;3.8533165;0.00312917189722764;0.999800140255819
10;ENSG00000206493;2.8519495;2.2625256;0.00434520190431953;0.999800140255819
11;ENSG00000128340;2.7010674;3.0961473;0.00691173235819951;0.999800140255819
12;ENSG00000104904;2.609449;2.1685808;0.00906881936280716;0.999800140255819
13;ENSG00000197622;2.5914774;2.6080296;0.00955648103763531;0.999800140255819
14;ENSG00000173113;2.543695;2.576893;0.0109686851035912;0.999800140255819
15;ENSG00000197756;2.5404332;1.3686572;0.0110715217276686;0.999800140255819
16;ENSG00000119953;2.5096111;2.7435138;0.012086419358247;0.999800140255819
17;ENSG00000186010;2.503512;2.40142;0.0122967551805783;0.999800140255819
18;ENSG00000107521;2.4846597;2.657366;0.0129675296249241;0.999800140255819
19;ENSG00000115816;2.4506085;2.7264333;0.0142614930019787;0.999800140255819
20;ENSG00000122026;2.4273207;1.4408915;0.0152108019314439;0.999800140255819
21;ENSG00000162894;2.3948352;2.5065944;0.0166278403137422;0.999800140255819
22;ENSG00000233209;2.3842022;2.888493;0.0171161909081681;0.999800140255819
23;ENSG00000149925;2.3541956;2.3270974;0.0185628453135679;0.999800140255819
24;ENSG00000080824;2.3188071;2.0324063;0.020405500128225;0.999800140255819
25;ENSG00000038274;2.3048475;2.6707723;0.0211751223363811;0.999800140255819
26;ENSG00000089248;2.2842994;2.3741841;0.0223539495396078;0.999800140255819
27;ENSG00000277263;2.2842667;2.570652;0.0223558651561822;0.999800140255819
28;ENSG00000211897;2.2590544;2.72624;0.0238800001214092;0.999800140255819
29;ENSG00000131469;2.2527268;1.9788568;0.0242763738350686;0.999800140255819
30;ENSG00000122643;2.2379844;2.794394;0.02522207023028;0.999800140255819
31;ENSG00000174231;2.2358317;2.343954;0.0253627928082652;0.999800140255819
32;ENSG00000105369;2.2321136;1.4744521;0.0256074597020103;0.999800140255819
33;ENSG00000099783;2.221187;1.9359887;0.026338287725035;0.999800140255819
35;ENSG00000170043;2.2063468;2.3371034;0.0273597238535322;0.999800140255819
36;ENSG00000146007;2.1852117;2.5726418;0.028873333285921;0.999800140255819
37;ENSG00000129084;2.1801887;2.3071208;0.029243472923967;0.999800140255819
38;ENSG00000233841;2.1309059;2.3795197;0.0330968978829663;0.999800140255819
39;ENSG00000164163;2.127155;2.6182294;0.0334072050664862;0.999800140255819
40;ENSG00000001631;2.1238608;2.61458;0.0336817854382765;0.999800140255819
41;ENSG00000125356;2.1214797;2.3194115;0.0338814441534778;0.999800140255819
42;ENSG00000255339;2.120534;2.1951544;0.0339610410166155;0.999800140255819
43;ENSG00000133706;2.1164896;2.578133;0.0343031918731812;0.999800140255819
44;ENSG00000147679;2.0763392;2.5865927;0.0378625921903255;0.999800140255819
45;ENSG00000118680;2.0530512;1.8526934;0.0400676021633598;0.999800140255819
46;ENSG00000273686;2.0357647;1.63748;0.0417739802204741;0.999800140255819
47;ENSG00000274442;2.0328946;2.1480327;0.0420631757729812;0.999800140255819
48;ENSG00000072958;2.026665;2.8796592;0.0426966944136731;0.999800140255819
49;ENSG00000143110;2.021577;2.5453174;0.0432200915846494;0.999800140255819
50;ENSG00000211450;2.0011265;2.193898;0.0453787575652896;0.999800140255819
51;ENSG00000133112;1.9913743;1.3982604;0.0464397514606648;0.999800140255819
52;ENSG00000254772;1.9831225;1.8357732;0.0473537542641522;0.999800140255819
54;ENSG00000042493;1.9675319;2.2283177;0.0491219150505359;0.999800140255819
55;ENSG00000136942;1.9557575;1.3810197;0.0504937207313836;0.999800140255819
56;ENSG00000135486;1.9351442;1.661904;0.0529726028306031;0.999800140255819
57;ENSG00000114956;1.9329915;2.236043;0.053237240034337;0.999800140255819
58;ENSG00000163946;1.9189014;2.3442636;0.0549968139017426;0.999800140255819
59;ENSG00000136888;1.9186405;2.3501906;0.0550298504490155;0.999800140255819
60;ENSG00000270800;1.9184448;1.5606813;0.0550546387155926;0.999800140255819
61;ENSG00000142507;1.9121499;2.0843015;0.0558569739505723;0.999800140255819
63;ENSG00000173660;1.909084;2.1767316;0.0562512617751363;0.999800140255819
